region_code,region,base_date,base_time,forecast_datetime,category,value,nx,ny
wando,완도,20260917,1100,2026-09-19 21:00:00,WSD,1.5,55,57
wando,완도,20260917,1100,2026-09-19 21:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 22:00:00,TMP,20,55,57
wando,완도,20260917,1100,2026-09-19 22:00:00,WSD,2.5,55,57
wando,완도,20260917,1100,2026-09-19 22:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-19 23:00:00,TMP,20,55,57
wando,완도,20260917,1100,2026-09-19 23:00:00,WSD,3.2,55,57
wando,완도,20260917,1100,2026-09-19 23:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-20 00:00:00,TMP,19,55,57
wando,완도,20260917,1100,2026-09-20 00:00:00,WSD,3,55,57
wando,완도,20260917,1100,2026-09-20 00:00:00,PCP,강수없음,55,57
wando,완도,20260917,1100,2026-09-20 03:00:00,TMP,19,55,57
wando,완도,20260917,1100,2026-09-20 03:00:00,WSD,1,55,57
wando,완도,20260917,1100,2026-09-20 03:00:00,PCP,0,55,57
wando,완도,20260917,1100,2026-09-20 06:00:00,TMP,18,55,57
wando,완도,20260917,1100,2026-09-20 06:00:00,WSD,1,55,57
wando,완도,20260917,1100,2026-09-20 06:00:00,PCP,0,55,57
wando,완도,20260917,1100,2026-09-20 09:00:00,TMP,21,55,57
wando,완도,20260917,1100,2026-09-20 09:00:00,WSD,1,55,57
wando,완도,20260917,1100,2026-09-20 09:00:00,PCP,0,55,57
wando,완도,20260917,1100,2026-09-20 12:00:00,TMP,25,55,57
wando,완도,20260917,1100,2026-09-20 12:00:00,WSD,1,55,57
wando,완도,20260917,1100,2026-09-20 12:00:00,PCP,0,55,57
wando,완도,20260917,1100,2026-09-20 15:00:00,TMP,25,55,57
wando,완도,20260917,1100,2026-09-20 15:00:00,WSD,1,55,57
wando,완도,20260917,1100,2026-09-20 15:00:00,PCP,0,55,57
wando,완도,20260917,1100,2026-09-20 18:00:00,TMP,22,55,57
wando,완도,20260917,1100,2026-09-20 18:00:00,WSD,1,55,57
wando,완도,20260917,1100,2026-09-20 18:00:00,PCP,0,55,57
wando,완도,20260917,1100,2026-09-20 21:00:00,TMP,20,55,57
wando,완도,20260917,1100,2026-09-20 21:00:00,WSD,1,55,57
wando,완도,20260917,1100,2026-09-20 21:00:00,PCP,0,55,57
wando,완도,20260917,1100,2026-09-21 00:00:00,TMP,19,55,57
wando,완도,20260917,1100,2026-09-21 00:00:00,WSD,1,55,57
wando,완도,20260917,1100,2026-09-21 00:00:00,PCP,0,55,57
