region_code,region,base_date,base_time,forecast_datetime,category,value,nx,ny
namhae,남해군,20260922,1100,2026-09-23 14:00:00,WSD,1.4,80,65
namhae,남해군,20260922,1100,2026-09-23 14:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-23 15:00:00,TMP,27,80,65
namhae,남해군,20260922,1100,2026-09-23 15:00:00,WSD,1.1,80,65
namhae,남해군,20260922,1100,2026-09-23 15:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-23 16:00:00,TMP,27,80,65
namhae,남해군,20260922,1100,2026-09-23 16:00:00,WSD,1.2,80,65
namhae,남해군,20260922,1100,2026-09-23 16:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-23 17:00:00,TMP,25,80,65
namhae,남해군,20260922,1100,2026-09-23 17:00:00,WSD,1.3,80,65
namhae,남해군,20260922,1100,2026-09-23 17:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-23 18:00:00,TMP,23,80,65
namhae,남해군,20260922,1100,2026-09-23 18:00:00,WSD,1.6,80,65
namhae,남해군,20260922,1100,2026-09-23 18:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-23 19:00:00,TMP,22,80,65
namhae,남해군,20260922,1100,2026-09-23 19:00:00,WSD,1.4,80,65
namhae,남해군,20260922,1100,2026-09-23 19:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-23 20:00:00,TMP,22,80,65
namhae,남해군,20260922,1100,2026-09-23 20:00:00,WSD,1.7,80,65
namhae,남해군,20260922,1100,2026-09-23 20:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-23 21:00:00,TMP,21,80,65
namhae,남해군,20260922,1100,2026-09-23 21:00:00,WSD,1.3,80,65
namhae,남해군,20260922,1100,2026-09-23 21:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-23 22:00:00,TMP,21,80,65
namhae,남해군,20260922,1100,2026-09-23 22:00:00,WSD,0.9,80,65
namhae,남해군,20260922,1100,2026-09-23 22:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-23 23:00:00,TMP,21,80,65
namhae,남해군,20260922,1100,2026-09-23 23:00:00,WSD,0.7,80,65
namhae,남해군,20260922,1100,2026-09-23 23:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 00:00:00,TMP,21,80,65
namhae,남해군,20260922,1100,2026-09-24 00:00:00,WSD,0.7,80,65
namhae,남해군,20260922,1100,2026-09-24 00:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 01:00:00,TMP,20,80,65
namhae,남해군,20260922,1100,2026-09-24 01:00:00,WSD,0.3,80,65
namhae,남해군,20260922,1100,2026-09-24 01:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 02:00:00,TMP,20,80,65
namhae,남해군,20260922,1100,2026-09-24 02:00:00,WSD,0.1,80,65
namhae,남해군,20260922,1100,2026-09-24 02:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 03:00:00,TMP,20,80,65
namhae,남해군,20260922,1100,2026-09-24 03:00:00,WSD,0.2,80,65
namhae,남해군,20260922,1100,2026-09-24 03:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 04:00:00,TMP,20,80,65
namhae,남해군,20260922,1100,2026-09-24 04:00:00,WSD,0.2,80,65
namhae,남해군,20260922,1100,2026-09-24 04:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 05:00:00,TMP,20,80,65
namhae,남해군,20260922,1100,2026-09-24 05:00:00,WSD,0.4,80,65
namhae,남해군,20260922,1100,2026-09-24 05:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 06:00:00,TMP,20,80,65
namhae,남해군,20260922,1100,2026-09-24 06:00:00,WSD,0.2,80,65
namhae,남해군,20260922,1100,2026-09-24 06:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 07:00:00,TMP,20,80,65
namhae,남해군,20260922,1100,2026-09-24 07:00:00,WSD,0.5,80,65
namhae,남해군,20260922,1100,2026-09-24 07:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 08:00:00,TMP,22,80,65
