region_code,region,base_date,base_time,forecast_datetime,category,value,nx,ny
tongyeong,통영,20260922,1100,2026-09-25 03:00:00,TMP,21,86,67
tongyeong,통영,20260922,1100,2026-09-25 03:00:00,WSD,1,86,67
tongyeong,통영,20260922,1100,2026-09-25 03:00:00,PCP,0,86,67
tongyeong,통영,20260922,1100,2026-09-25 06:00:00,TMP,20,86,67
tongyeong,통영,20260922,1100,2026-09-25 06:00:00,WSD,1,86,67
tongyeong,통영,20260922,1100,2026-09-25 06:00:00,PCP,0,86,67
tongyeong,통영,20260922,1100,2026-09-25 09:00:00,TMP,23,86,67
tongyeong,통영,20260922,1100,2026-09-25 09:00:00,WSD,1,86,67
tongyeong,통영,20260922,1100,2026-09-25 09:00:00,PCP,0,86,67
tongyeong,통영,20260922,1100,2026-09-25 12:00:00,TMP,25,86,67
tongyeong,통영,20260922,1100,2026-09-25 12:00:00,WSD,1,86,67
tongyeong,통영,20260922,1100,2026-09-25 12:00:00,PCP,0,86,67
tongyeong,통영,20260922,1100,2026-09-25 15:00:00,TMP,26,86,67
tongyeong,통영,20260922,1100,2026-09-25 15:00:00,WSD,2,86,67
tongyeong,통영,20260922,1100,2026-09-25 15:00:00,PCP,0,86,67
tongyeong,통영,20260922,1100,2026-09-25 18:00:00,TMP,23,86,67
tongyeong,통영,20260922,1100,2026-09-25 18:00:00,WSD,1,86,67
tongyeong,통영,20260922,1100,2026-09-25 18:00:00,PCP,0,86,67
tongyeong,통영,20260922,1100,2026-09-25 21:00:00,TMP,22,86,67
tongyeong,통영,20260922,1100,2026-09-25 21:00:00,WSD,1,86,67
tongyeong,통영,20260922,1100,2026-09-25 21:00:00,PCP,0,86,67
tongyeong,통영,20260922,1100,2026-09-26 00:00:00,TMP,21,86,67
tongyeong,통영,20260922,1100,2026-09-26 00:00:00,WSD,1,86,67
tongyeong,통영,20260922,1100,2026-09-26 00:00:00,PCP,0,86,67
