region,h,config,cv_rmse_mean,rmse_2021,rmse_2022,rmse_2023,rmse_2024,rmse_2025
여수,7,기온+풍속+강수|스냅샷,1.1527321313143286,1.143136594962879,1.1799646036819693,0.7609176203084298,1.4342151484809746,1.2454266891373906
여수,7,기온+풍속+강수|패턴,1.3078184489228968,1.3512961338500205,1.3453662417763574,0.841121129076698,1.6314731016227642,1.3698356382886443
통영,1,수온만|스냅샷,0.3950003770965405,0.2767374225214437,0.3951657892648031,0.42549904146333173,0.4115977806154686,0.4660018516176554
통영,1,수온만|패턴,0.3913223558624949,0.2694740095909854,0.38695659626239803,0.42434847399552883,0.41115748567012755,0.46467521379343474
통영,1,기온|스냅샷,0.3929026650030377,0.2784678812479926,0.39811901367233316,0.42001007696908677,0.40330678886044485,0.4646095642653311
통영,1,기온|패턴,0.3879015175156676,0.268937633666927,0.4106707397121192,0.4054479426856731,0.3991776377156578,0.45527363379796104
통영,1,기온+풍속|스냅샷,0.39351217485591433,0.2796142264463927,0.39884930785586103,0.4199327885986528,0.40437257763049117,0.4647919737481739
통영,1,기온+풍속|패턴,0.3902405839125061,0.2639248579895602,0.4115131468384178,0.4016950779414652,0.40397783103482665,0.4700920057582608
통영,1,기온+풍속+강수|스냅샷,0.39375901893244986,0.28548037722494873,0.3975480714102419,0.41804595893655183,0.40352809211382273,0.4641925949766842
통영,1,기온+풍속+강수|패턴,0.3888488735832935,0.2699007075563677,0.4078769880208315,0.39854562017389644,0.3989025065920674,0.4690185455733047
통영,2,수온만|스냅샷,0.6735787336910445,0.4533525548577759,0.6405474258778449,0.7347780452683806,0.7328383316244599,0.8063773108267609
통영,2,수온만|패턴,0.6564587674697997,0.42964867870748535,0.6102042372060651,0.7258953038188213,0.7249700216705369,0.7915755959460901
통영,2,기온|스냅샷,0.671713942300106,0.45411561873353096,0.6474255683764659,0.7295862124672929,0.7192592703835698,0.80818304153967
통영,2,기온|패턴,0.6636398136510724,0.4324280126837905,0.6722410747025762,0.7055787962383653,0.7151502788585852,0.7928009057720449
통영,2,기온+풍속|스냅샷,0.6668801832371664,0.44316349622592577,0.6488669834716212,0.7185897779566202,0.7116285394775943,0.8121521190540704
통영,2,기온+풍속|패턴,0.667183251400885,0.4126984395895241,0.6841050050989567,0.6991985717657965,0.7306614725278497,0.8092527680222983
통영,2,기온+풍속+강수|스냅샷,0.667548027039877,0.4437261867214182,0.6490566828343414,0.7200428965384482,0.712179892525699,0.8127344765794783
통영,2,기온+풍속+강수|패턴,0.6622440527515078,0.41228347894552925,0.6870763766472527,0.6924561504709892,0.7100736893987434,0.8093305682950243
통영,3,수온만|스냅샷,0.927915159128386,0.6440768188884839,0.8365649789866266,0.9793592197208065,1.0543540637533138,1.1252207142926998
통영,3,수온만|패턴,0.8854427772882157,0.5982430966499461,0.7698514215642136,0.9436264897343191,1.0306116138282422,1.0848812646643586
통영,3,기온|스냅샷,0.9268335858795153,0.6432385038226105,0.8526457355506868,0.9728639577367845,1.0355477337780647,1.1298719985094299
통영,3,기온|패턴,0.8995291859997658,0.6027036554864555,0.8762820651364899,0.9138909519215958,1.0174186578894977,1.0873505995647903
통영,3,기온+풍속|스냅샷,0.9210315562150033,0.6300922611615241,0.8543450948307312,0.9596370492735694,1.0212590906848864,1.139824285124305
통영,3,기온+풍속|패턴,0.9050141678900339,0.5748707023306822,0.8917824015695535,0.9111492551776138,1.0360634571505838,1.1112050232217363
통영,3,기온+풍속+강수|스냅샷,0.9214887917464054,0.6302877619335707,0.8543877533061847,0.9605517859619415,1.0218897881858162,1.1403268693445132
통영,3,기온+풍속+강수|패턴,0.8954369409271979,0.5828782611918804,0.8882484220501757,0.9014783150961169,0.9931985183233754,1.111381187974441
통영,4,수온만|스냅샷,1.1496479688841084,0.8225376738293425,1.0469430486824889,1.1380401903142958,1.3394797546976953,1.4012391768967192
통영,4,수온만|패턴,1.0838569639028073,0.7587948167015728,0.9514190012839977,1.0688207658005735,1.3040359202736074,1.3362143154542854
