date,station,code,temperature,n_hours
2021-03-09,완도 백도(fwbf1),fwbf1,10.96,47
2021-03-10,완도 백도(fwbf1),fwbf1,10.8,48
2021-03-11,완도 백도(fwbf1),fwbf1,10.59,48
2021-03-12,완도 백도(fwbf1),fwbf1,10.58,48
2021-03-13,완도 백도(fwbf1),fwbf1,10.65,48
2021-03-14,완도 백도(fwbf1),fwbf1,10.78,45
2021-03-15,완도 백도(fwbf1),fwbf1,10.88,47
2021-03-16,완도 백도(fwbf1),fwbf1,11.09,48
2021-03-17,완도 백도(fwbf1),fwbf1,10.92,47
2021-03-18,완도 백도(fwbf1),fwbf1,11.03,48
2021-03-19,완도 백도(fwbf1),fwbf1,11.2,46
2021-03-20,완도 백도(fwbf1),fwbf1,11.15,45
2021-03-21,완도 백도(fwbf1),fwbf1,11.03,47
2021-03-22,완도 백도(fwbf1),fwbf1,10.9,46
2021-03-23,완도 백도(fwbf1),fwbf1,11.13,47
2021-03-24,완도 백도(fwbf1),fwbf1,11.14,47
2021-03-25,완도 백도(fwbf1),fwbf1,11.25,47
2021-03-26,완도 백도(fwbf1),fwbf1,11.32,46
2021-03-27,완도 백도(fwbf1),fwbf1,11.28,47
2021-03-28,완도 백도(fwbf1),fwbf1,11.54,46
2021-03-29,완도 백도(fwbf1),fwbf1,11.63,47
2021-03-30,완도 백도(fwbf1),fwbf1,11.67,47
2021-03-31,완도 백도(fwbf1),fwbf1,11.74,47
2021-04-01,완도 백도(fwbf1),fwbf1,11.8,48
2021-04-02,완도 백도(fwbf1),fwbf1,11.97,47
2021-04-03,완도 백도(fwbf1),fwbf1,12.31,48
2021-04-04,완도 백도(fwbf1),fwbf1,12.35,48
2021-04-05,완도 백도(fwbf1),fwbf1,12.58,48
2021-04-06,완도 백도(fwbf1),fwbf1,13.08,46
2021-04-07,완도 백도(fwbf1),fwbf1,13.12,47
2021-04-08,완도 백도(fwbf1),fwbf1,13.15,47
2021-04-09,완도 백도(fwbf1),fwbf1,12.9,46
2021-04-10,완도 백도(fwbf1),fwbf1,12.82,47
2021-04-11,완도 백도(fwbf1),fwbf1,12.93,47
2021-04-12,완도 백도(fwbf1),fwbf1,13.02,48
2021-04-13,완도 백도(fwbf1),fwbf1,13.13,46
2021-04-14,완도 백도(fwbf1),fwbf1,13.06,46
2021-04-15,완도 백도(fwbf1),fwbf1,13.09,47
2021-04-16,완도 백도(fwbf1),fwbf1,13.34,48
2021-04-17,완도 백도(fwbf1),fwbf1,13.5,47
2021-04-18,완도 백도(fwbf1),fwbf1,13.29,47
2021-04-19,완도 백도(fwbf1),fwbf1,13.4,45
2021-04-20,완도 백도(fwbf1),fwbf1,13.67,47
2021-04-21,완도 백도(fwbf1),fwbf1,13.97,46
2021-04-22,완도 백도(fwbf1),fwbf1,13.93,46
2021-04-23,완도 백도(fwbf1),fwbf1,13.85,47
2021-04-24,완도 백도(fwbf1),fwbf1,13.94,47
2021-04-25,완도 백도(fwbf1),fwbf1,14.08,47
2021-04-26,완도 백도(fwbf1),fwbf1,14.08,46
2021-04-27,완도 백도(fwbf1),fwbf1,14.06,47
2021-04-28,완도 백도(fwbf1),fwbf1,14.3,47
2021-04-29,완도 백도(fwbf1),fwbf1,14.52,47
2021-04-30,완도 백도(fwbf1),fwbf1,14.7,46
2021-05-01,완도 백도(fwbf1),fwbf1,14.65,47
2021-05-02,완도 백도(fwbf1),fwbf1,14.63,47
2021-05-03,완도 백도(fwbf1),fwbf1,14.82,47
2021-05-04,완도 백도(fwbf1),fwbf1,14.93,47
2021-05-05,완도 백도(fwbf1),fwbf1,15.21,46
2021-05-06,완도 백도(fwbf1),fwbf1,15.28,46
2021-05-11,완도 백도(fwbf1),fwbf1,15.21,27
2021-05-12,완도 백도(fwbf1),fwbf1,15.1,46
2021-05-13,완도 백도(fwbf1),fwbf1,15.44,47
2021-05-14,완도 백도(fwbf1),fwbf1,15.62,46
2021-05-15,완도 백도(fwbf1),fwbf1,15.83,37
2021-05-16,완도 백도(fwbf1),fwbf1,15.76,47
2021-05-17,완도 백도(fwbf1),fwbf1,15.86,47
2021-05-18,완도 백도(fwbf1),fwbf1,16.12,46
2021-05-19,완도 백도(fwbf1),fwbf1,16.44,48
2021-05-20,완도 백도(fwbf1),fwbf1,16.53,47
2021-05-21,완도 백도(fwbf1),fwbf1,16.49,44
2021-05-22,완도 백도(fwbf1),fwbf1,16.53,46
2021-05-23,완도 백도(fwbf1),fwbf1,16.66,48
2021-05-24,완도 백도(fwbf1),fwbf1,16.7,48
2021-05-25,완도 백도(fwbf1),fwbf1,16.58,47
2021-05-26,완도 백도(fwbf1),fwbf1,16.22,47
2021-05-27,완도 백도(fwbf1),fwbf1,16.15,47
2021-05-28,완도 백도(fwbf1),fwbf1,16.12,45
2021-05-29,완도 백도(fwbf1),fwbf1,16.31,43
2021-05-30,완도 백도(fwbf1),fwbf1,16.55,47
2021-05-31,완도 백도(fwbf1),fwbf1,16.9,46
2021-06-01,완도 백도(fwbf1),fwbf1,17.23,46
2021-06-02,완도 백도(fwbf1),fwbf1,17.46,46
2021-06-03,완도 백도(fwbf1),fwbf1,17.55,46
2021-06-04,완도 백도(fwbf1),fwbf1,17.68,48
2021-06-05,완도 백도(fwbf1),fwbf1,17.65,48
2021-06-06,완도 백도(fwbf1),fwbf1,17.86,48
2021-06-07,완도 백도(fwbf1),fwbf1,18.11,47
2021-06-08,완도 백도(fwbf1),fwbf1,18.33,48
2021-06-09,완도 백도(fwbf1),fwbf1,18.38,46
2021-06-10,완도 백도(fwbf1),fwbf1,18.34,40
2021-06-11,완도 백도(fwbf1),fwbf1,18.39,47
2021-06-12,완도 백도(fwbf1),fwbf1,18.64,45
2021-06-13,완도 백도(fwbf1),fwbf1,18.85,48
2021-06-14,완도 백도(fwbf1),fwbf1,19.0,48
2021-06-15,완도 백도(fwbf1),fwbf1,18.86,46
2021-06-16,완도 백도(fwbf1),fwbf1,18.98,47
2021-06-17,완도 백도(fwbf1),fwbf1,19.21,48
2021-06-18,완도 백도(fwbf1),fwbf1,19.37,48
2021-06-19,완도 백도(fwbf1),fwbf1,19.55,47
2021-06-20,완도 백도(fwbf1),fwbf1,19.7,48
2021-06-21,완도 백도(fwbf1),fwbf1,19.76,47
2021-06-22,완도 백도(fwbf1),fwbf1,19.93,47
2021-06-23,완도 백도(fwbf1),fwbf1,19.89,47
2021-06-24,완도 백도(fwbf1),fwbf1,19.77,48
2021-06-25,완도 백도(fwbf1),fwbf1,19.74,46
2021-06-26,완도 백도(fwbf1),fwbf1,19.71,45
2021-06-27,완도 백도(fwbf1),fwbf1,19.91,46
2021-06-28,완도 백도(fwbf1),fwbf1,20.09,45
2021-06-29,완도 백도(fwbf1),fwbf1,20.28,47
2021-06-30,완도 백도(fwbf1),fwbf1,20.54,46
2021-07-01,완도 백도(fwbf1),fwbf1,20.88,47
2021-07-02,완도 백도(fwbf1),fwbf1,21.09,46
2021-07-03,완도 백도(fwbf1),fwbf1,21.06,48
2021-07-04,완도 백도(fwbf1),fwbf1,21.68,48
2021-07-05,완도 백도(fwbf1),fwbf1,21.7,45
2021-07-06,완도 백도(fwbf1),fwbf1,21.73,46
2021-07-07,완도 백도(fwbf1),fwbf1,21.93,48
2021-07-08,완도 백도(fwbf1),fwbf1,21.72,47
2021-07-09,완도 백도(fwbf1),fwbf1,21.48,48
2021-07-10,완도 백도(fwbf1),fwbf1,21.14,46
2021-07-11,완도 백도(fwbf1),fwbf1,20.94,47
2021-07-12,완도 백도(fwbf1),fwbf1,20.95,46
2021-07-13,완도 백도(fwbf1),fwbf1,21.0,47
2021-07-14,완도 백도(fwbf1),fwbf1,20.96,46
2021-07-15,완도 백도(fwbf1),fwbf1,21.06,48
2021-07-16,완도 백도(fwbf1),fwbf1,21.4,47
2021-07-17,완도 백도(fwbf1),fwbf1,21.63,48
2021-07-18,완도 백도(fwbf1),fwbf1,22.6,46
2021-07-19,완도 백도(fwbf1),fwbf1,24.15,48
2021-07-20,완도 백도(fwbf1),fwbf1,24.59,48
2021-07-21,완도 백도(fwbf1),fwbf1,24.54,48
2021-07-22,완도 백도(fwbf1),fwbf1,25.12,48
2021-07-23,완도 백도(fwbf1),fwbf1,25.7,48
2021-07-24,완도 백도(fwbf1),fwbf1,25.65,48
2021-07-25,완도 백도(fwbf1),fwbf1,24.84,47
2021-07-26,완도 백도(fwbf1),fwbf1,24.48,48
2021-07-27,완도 백도(fwbf1),fwbf1,24.7,48
2021-07-28,완도 백도(fwbf1),fwbf1,24.82,48
2021-07-29,완도 백도(fwbf1),fwbf1,24.98,48
2021-07-30,완도 백도(fwbf1),fwbf1,25.01,48
2021-07-31,완도 백도(fwbf1),fwbf1,25.21,48
2021-08-01,완도 백도(fwbf1),fwbf1,25.62,48
2021-08-02,완도 백도(fwbf1),fwbf1,26.03,48
2021-08-03,완도 백도(fwbf1),fwbf1,26.31,48
2021-08-04,완도 백도(fwbf1),fwbf1,26.47,48
2021-08-05,완도 백도(fwbf1),fwbf1,26.56,48
2021-08-06,완도 백도(fwbf1),fwbf1,26.45,48
2021-08-07,완도 백도(fwbf1),fwbf1,25.68,48
2021-08-08,완도 백도(fwbf1),fwbf1,24.44,48
2021-08-09,완도 백도(fwbf1),fwbf1,23.59,48
2021-08-10,완도 백도(fwbf1),fwbf1,23.22,48
2021-08-11,완도 백도(fwbf1),fwbf1,22.93,48
2021-08-12,완도 백도(fwbf1),fwbf1,22.83,48
2021-08-13,완도 백도(fwbf1),fwbf1,22.97,48
2021-08-14,완도 백도(fwbf1),fwbf1,23.19,48
2021-08-15,완도 백도(fwbf1),fwbf1,23.57,48
2021-08-16,완도 백도(fwbf1),fwbf1,23.67,48
2021-08-17,완도 백도(fwbf1),fwbf1,24.35,48
2021-08-18,완도 백도(fwbf1),fwbf1,24.78,48
2021-08-19,완도 백도(fwbf1),fwbf1,24.92,48
2021-08-20,완도 백도(fwbf1),fwbf1,24.95,48
2021-08-21,완도 백도(fwbf1),fwbf1,24.85,48
2021-08-22,완도 백도(fwbf1),fwbf1,24.79,48
2021-08-23,완도 백도(fwbf1),fwbf1,24.59,48
2021-08-24,완도 백도(fwbf1),fwbf1,24.68,48
2021-08-25,완도 백도(fwbf1),fwbf1,24.47,48
2021-08-26,완도 백도(fwbf1),fwbf1,24.33,48
2021-08-27,완도 백도(fwbf1),fwbf1,24.36,48
2021-08-28,완도 백도(fwbf1),fwbf1,24.15,48
2021-08-29,완도 백도(fwbf1),fwbf1,24.16,47
2021-08-30,완도 백도(fwbf1),fwbf1,24.34,47
2021-08-31,완도 백도(fwbf1),fwbf1,24.7,48
2021-09-01,완도 백도(fwbf1),fwbf1,25.11,48
2021-09-02,완도 백도(fwbf1),fwbf1,24.86,48
2021-09-03,완도 백도(fwbf1),fwbf1,24.38,48
2021-09-04,완도 백도(fwbf1),fwbf1,24.34,48
2021-09-05,완도 백도(fwbf1),fwbf1,24.38,47
2021-09-06,완도 백도(fwbf1),fwbf1,24.0,48
2021-09-07,완도 백도(fwbf1),fwbf1,24.19,48
2021-09-08,완도 백도(fwbf1),fwbf1,23.96,48
2021-09-09,완도 백도(fwbf1),fwbf1,23.61,48
2021-09-10,완도 백도(fwbf1),fwbf1,23.47,48
2021-09-11,완도 백도(fwbf1),fwbf1,23.51,48
2021-09-12,완도 백도(fwbf1),fwbf1,23.59,48
2021-09-13,완도 백도(fwbf1),fwbf1,23.5,48
2021-09-14,완도 백도(fwbf1),fwbf1,23.29,48
2021-09-15,완도 백도(fwbf1),fwbf1,23.24,48
2021-09-16,완도 백도(fwbf1),fwbf1,23.22,48
2021-09-17,완도 백도(fwbf1),fwbf1,23.25,48
2021-09-18,완도 백도(fwbf1),fwbf1,23.57,48
2021-09-19,완도 백도(fwbf1),fwbf1,23.72,48
2021-09-20,완도 백도(fwbf1),fwbf1,23.68,48
2021-09-21,완도 백도(fwbf1),fwbf1,23.77,48
2021-09-22,완도 백도(fwbf1),fwbf1,23.88,37
2021-09-23,완도 백도(fwbf1),fwbf1,23.76,48
2021-09-24,완도 백도(fwbf1),fwbf1,23.58,48
2021-09-25,완도 백도(fwbf1),fwbf1,23.46,47
2021-09-26,완도 백도(fwbf1),fwbf1,23.37,48
2021-09-27,완도 백도(fwbf1),fwbf1,23.31,48
2021-09-28,완도 백도(fwbf1),fwbf1,23.3,48
2021-09-29,완도 백도(fwbf1),fwbf1,23.42,48
2021-09-30,완도 백도(fwbf1),fwbf1,23.57,48
2021-10-01,완도 백도(fwbf1),fwbf1,23.65,48
2021-10-02,완도 백도(fwbf1),fwbf1,23.76,48
2021-10-03,완도 백도(fwbf1),fwbf1,23.72,48
2021-10-04,완도 백도(fwbf1),fwbf1,23.65,48
2021-10-05,완도 백도(fwbf1),fwbf1,23.52,48
2021-10-06,완도 백도(fwbf1),fwbf1,23.23,48
2021-10-07,완도 백도(fwbf1),fwbf1,22.98,48
2021-10-08,완도 백도(fwbf1),fwbf1,22.89,48
2021-10-09,완도 백도(fwbf1),fwbf1,22.75,48
2021-10-10,완도 백도(fwbf1),fwbf1,22.73,48
2021-10-11,완도 백도(fwbf1),fwbf1,22.7,48
2021-10-12,완도 백도(fwbf1),fwbf1,22.51,47
2021-10-13,완도 백도(fwbf1),fwbf1,22.34,48
2021-10-14,완도 백도(fwbf1),fwbf1,22.43,48
2021-10-15,완도 백도(fwbf1),fwbf1,22.55,48
2021-10-16,완도 백도(fwbf1),fwbf1,22.32,48
2021-10-17,완도 백도(fwbf1),fwbf1,21.42,48
2021-10-18,완도 백도(fwbf1),fwbf1,21.0,48
2021-10-19,완도 백도(fwbf1),fwbf1,20.86,48
2021-10-20,완도 백도(fwbf1),fwbf1,20.55,48
2021-10-21,완도 백도(fwbf1),fwbf1,20.23,48
2021-10-22,완도 백도(fwbf1),fwbf1,19.79,48
2021-10-23,완도 백도(fwbf1),fwbf1,19.53,48
2021-10-24,완도 백도(fwbf1),fwbf1,19.46,48
2021-10-25,완도 백도(fwbf1),fwbf1,19.39,48
2021-10-26,완도 백도(fwbf1),fwbf1,19.25,48
2021-10-27,완도 백도(fwbf1),fwbf1,19.14,48
2021-10-28,완도 백도(fwbf1),fwbf1,19.04,48
2021-10-29,완도 백도(fwbf1),fwbf1,19.02,48
2021-10-30,완도 백도(fwbf1),fwbf1,18.91,48
2021-10-31,완도 백도(fwbf1),fwbf1,18.83,48
2021-11-01,완도 백도(fwbf1),fwbf1,18.79,48
2021-11-02,완도 백도(fwbf1),fwbf1,18.59,48
2021-11-03,완도 백도(fwbf1),fwbf1,18.35,48
2021-11-04,완도 백도(fwbf1),fwbf1,18.16,48
2021-11-05,완도 백도(fwbf1),fwbf1,17.93,48
2021-11-06,완도 백도(fwbf1),fwbf1,17.7,48
2021-11-07,완도 백도(fwbf1),fwbf1,17.57,48
2021-11-08,완도 백도(fwbf1),fwbf1,17.43,48
2021-11-09,완도 백도(fwbf1),fwbf1,16.93,48
2021-11-10,완도 백도(fwbf1),fwbf1,16.55,48
2021-11-11,완도 백도(fwbf1),fwbf1,16.35,48
2021-11-12,완도 백도(fwbf1),fwbf1,15.96,48
2021-11-13,완도 백도(fwbf1),fwbf1,15.76,48
2021-11-14,완도 백도(fwbf1),fwbf1,15.64,46
2021-11-15,완도 백도(fwbf1),fwbf1,15.52,48
2021-11-16,완도 백도(fwbf1),fwbf1,15.34,48
2021-11-17,완도 백도(fwbf1),fwbf1,15.14,48
2021-11-18,완도 백도(fwbf1),fwbf1,15.0,48
2021-11-19,완도 백도(fwbf1),fwbf1,14.94,48
2021-11-20,완도 백도(fwbf1),fwbf1,14.91,48
2021-11-21,완도 백도(fwbf1),fwbf1,14.9,48
2021-11-22,완도 백도(fwbf1),fwbf1,14.66,48
2021-11-23,완도 백도(fwbf1),fwbf1,14.24,48
2021-11-24,완도 백도(fwbf1),fwbf1,14.01,48
2021-11-25,완도 백도(fwbf1),fwbf1,13.95,48
2021-11-26,완도 백도(fwbf1),fwbf1,13.89,48
2021-11-27,완도 백도(fwbf1),fwbf1,13.76,48
2021-11-28,완도 백도(fwbf1),fwbf1,13.66,48
2021-11-29,완도 백도(fwbf1),fwbf1,13.7,48
2021-11-30,완도 백도(fwbf1),fwbf1,13.83,48
2021-12-01,완도 백도(fwbf1),fwbf1,13.28,48
2021-12-02,완도 백도(fwbf1),fwbf1,13.11,48
2021-12-03,완도 백도(fwbf1),fwbf1,13.13,48
2021-12-04,완도 백도(fwbf1),fwbf1,13.02,48
2021-12-05,완도 백도(fwbf1),fwbf1,13.03,48
2021-12-06,완도 백도(fwbf1),fwbf1,13.18,48
2021-12-07,완도 백도(fwbf1),fwbf1,13.2,48
2021-12-08,완도 백도(fwbf1),fwbf1,13.25,48
2021-12-09,완도 백도(fwbf1),fwbf1,13.26,48
2021-12-10,완도 백도(fwbf1),fwbf1,13.29,48
2021-12-11,완도 백도(fwbf1),fwbf1,13.2,48
2021-12-12,완도 백도(fwbf1),fwbf1,13.05,48
2021-12-13,완도 백도(fwbf1),fwbf1,12.58,48
2021-12-14,완도 백도(fwbf1),fwbf1,12.45,48
2021-12-15,완도 백도(fwbf1),fwbf1,12.75,48
2021-12-16,완도 백도(fwbf1),fwbf1,12.94,48
2021-12-17,완도 백도(fwbf1),fwbf1,12.9,48
2021-12-18,완도 백도(fwbf1),fwbf1,12.36,48
2021-12-19,완도 백도(fwbf1),fwbf1,12.34,48
2021-12-20,완도 백도(fwbf1),fwbf1,12.29,48
2021-12-21,완도 백도(fwbf1),fwbf1,12.26,48
2021-12-22,완도 백도(fwbf1),fwbf1,12.19,48
2021-12-23,완도 백도(fwbf1),fwbf1,12.19,48
2021-12-24,완도 백도(fwbf1),fwbf1,12.19,48
2021-12-25,완도 백도(fwbf1),fwbf1,11.57,48
2021-12-26,완도 백도(fwbf1),fwbf1,11.01,48
2021-12-27,완도 백도(fwbf1),fwbf1,11.17,48
2021-12-28,완도 백도(fwbf1),fwbf1,11.46,48
2021-12-29,완도 백도(fwbf1),fwbf1,11.26,48
2021-12-30,완도 백도(fwbf1),fwbf1,10.96,48
2021-12-31,완도 백도(fwbf1),fwbf1,10.42,48
2022-01-01,완도 백도(fwbf1),fwbf1,10.13,48
2022-01-02,완도 백도(fwbf1),fwbf1,10.23,48
2022-01-03,완도 백도(fwbf1),fwbf1,10.24,48
2022-01-04,완도 백도(fwbf1),fwbf1,10.39,48
2022-01-05,완도 백도(fwbf1),fwbf1,10.5,48
2022-01-06,완도 백도(fwbf1),fwbf1,10.48,48
2022-01-07,완도 백도(fwbf1),fwbf1,10.43,48
2022-01-08,완도 백도(fwbf1),fwbf1,10.39,48
2022-01-09,완도 백도(fwbf1),fwbf1,10.51,48
2022-01-10,완도 백도(fwbf1),fwbf1,10.54,48
2022-01-11,완도 백도(fwbf1),fwbf1,10.36,48
2022-01-12,완도 백도(fwbf1),fwbf1,9.92,48
2022-01-13,완도 백도(fwbf1),fwbf1,9.56,48
2022-01-14,완도 백도(fwbf1),fwbf1,9.23,48
2022-01-15,완도 백도(fwbf1),fwbf1,9.0,29
2022-01-16,완도 백도(fwbf1),fwbf1,9.27,41
2022-01-17,완도 백도(fwbf1),fwbf1,9.18,48
2022-01-18,완도 백도(fwbf1),fwbf1,9.11,48
2022-01-19,완도 백도(fwbf1),fwbf1,9.01,48
2022-01-20,완도 백도(fwbf1),fwbf1,9.0,47
2022-01-21,완도 백도(fwbf1),fwbf1,8.98,48
2022-01-22,완도 백도(fwbf1),fwbf1,9.1,46
2022-01-23,완도 백도(fwbf1),fwbf1,9.35,32
2022-01-24,완도 백도(fwbf1),fwbf1,9.43,48
2022-01-25,완도 백도(fwbf1),fwbf1,9.56,48
2022-01-26,완도 백도(fwbf1),fwbf1,9.71,48
2022-01-27,완도 백도(fwbf1),fwbf1,9.55,47
2022-01-28,완도 백도(fwbf1),fwbf1,9.16,48
2022-01-29,완도 백도(fwbf1),fwbf1,8.79,48
2022-01-30,완도 백도(fwbf1),fwbf1,8.44,48
2022-01-31,완도 백도(fwbf1),fwbf1,8.26,48
2022-02-01,완도 백도(fwbf1),fwbf1,8.16,36
2022-02-02,완도 백도(fwbf1),fwbf1,8.07,46
2022-02-03,완도 백도(fwbf1),fwbf1,8.03,46
2022-02-04,완도 백도(fwbf1),fwbf1,8.09,48
2022-02-05,완도 백도(fwbf1),fwbf1,8.1,48
2022-02-06,완도 백도(fwbf1),fwbf1,8.16,48
2022-02-07,완도 백도(fwbf1),fwbf1,8.06,48
2022-02-08,완도 백도(fwbf1),fwbf1,8.07,48
2022-02-09,완도 백도(fwbf1),fwbf1,8.08,48
2022-02-10,완도 백도(fwbf1),fwbf1,8.3,48
2022-02-11,완도 백도(fwbf1),fwbf1,8.2,48
2022-02-12,완도 백도(fwbf1),fwbf1,8.22,48
2022-02-13,완도 백도(fwbf1),fwbf1,8.13,48
2022-02-14,완도 백도(fwbf1),fwbf1,8.1,48
2022-02-15,완도 백도(fwbf1),fwbf1,8.05,48
2022-02-16,완도 백도(fwbf1),fwbf1,7.83,48
2022-02-17,완도 백도(fwbf1),fwbf1,7.6,48
2022-02-18,완도 백도(fwbf1),fwbf1,7.66,48
2022-02-19,완도 백도(fwbf1),fwbf1,7.92,48
2022-02-20,완도 백도(fwbf1),fwbf1,7.79,48
2022-02-21,완도 백도(fwbf1),fwbf1,7.84,48
2022-02-22,완도 백도(fwbf1),fwbf1,7.93,48
2022-02-23,완도 백도(fwbf1),fwbf1,7.73,48
2022-02-24,완도 백도(fwbf1),fwbf1,7.6,48
2022-02-25,완도 백도(fwbf1),fwbf1,7.7,48
2022-02-26,완도 백도(fwbf1),fwbf1,7.85,48
2022-02-27,완도 백도(fwbf1),fwbf1,7.83,48
2022-02-28,완도 백도(fwbf1),fwbf1,7.64,48
2022-03-01,완도 백도(fwbf1),fwbf1,7.68,48
2022-03-02,완도 백도(fwbf1),fwbf1,7.65,48
2022-03-03,완도 백도(fwbf1),fwbf1,7.81,48
2022-03-04,완도 백도(fwbf1),fwbf1,8.1,48
2022-03-05,완도 백도(fwbf1),fwbf1,8.31,48
2022-03-06,완도 백도(fwbf1),fwbf1,8.08,48
2022-03-07,완도 백도(fwbf1),fwbf1,8.06,48
2022-03-08,완도 백도(fwbf1),fwbf1,8.12,48
2022-03-09,완도 백도(fwbf1),fwbf1,8.39,48
2022-03-10,완도 백도(fwbf1),fwbf1,8.66,48
2022-03-11,완도 백도(fwbf1),fwbf1,8.94,48
2022-03-12,완도 백도(fwbf1),fwbf1,9.11,48
2022-03-13,완도 백도(fwbf1),fwbf1,9.28,48
2022-03-14,완도 백도(fwbf1),fwbf1,9.31,48
2022-03-15,완도 백도(fwbf1),fwbf1,9.35,48
2022-03-16,완도 백도(fwbf1),fwbf1,9.56,48
2022-03-17,완도 백도(fwbf1),fwbf1,9.6,48
2022-03-18,완도 백도(fwbf1),fwbf1,9.61,48
2022-03-19,완도 백도(fwbf1),fwbf1,9.79,48
2022-03-20,완도 백도(fwbf1),fwbf1,9.78,48
2022-03-21,완도 백도(fwbf1),fwbf1,9.8,48
2022-03-22,완도 백도(fwbf1),fwbf1,9.9,48
2022-03-23,완도 백도(fwbf1),fwbf1,9.97,48
2022-03-24,완도 백도(fwbf1),fwbf1,10.05,48
2022-03-25,완도 백도(fwbf1),fwbf1,10.21,48
2022-03-26,완도 백도(fwbf1),fwbf1,10.52,48
2022-03-27,완도 백도(fwbf1),fwbf1,10.42,48
2022-03-28,완도 백도(fwbf1),fwbf1,10.3,48
2022-03-29,완도 백도(fwbf1),fwbf1,10.31,48
2022-03-30,완도 백도(fwbf1),fwbf1,10.4,48
2022-03-31,완도 백도(fwbf1),fwbf1,10.48,48
2022-04-01,완도 백도(fwbf1),fwbf1,10.34,48
2022-04-02,완도 백도(fwbf1),fwbf1,10.45,48
2022-04-03,완도 백도(fwbf1),fwbf1,10.52,48
2022-04-04,완도 백도(fwbf1),fwbf1,10.69,48
2022-04-05,완도 백도(fwbf1),fwbf1,10.74,48
2022-04-06,완도 백도(fwbf1),fwbf1,10.9,48
2022-04-07,완도 백도(fwbf1),fwbf1,11.05,48
2022-04-08,완도 백도(fwbf1),fwbf1,11.28,48
2022-04-09,완도 백도(fwbf1),fwbf1,11.57,48
2022-04-10,완도 백도(fwbf1),fwbf1,11.91,48
2022-04-11,완도 백도(fwbf1),fwbf1,12.22,48
2022-04-12,완도 백도(fwbf1),fwbf1,12.38,48
2022-04-13,완도 백도(fwbf1),fwbf1,12.38,48
2022-04-14,완도 백도(fwbf1),fwbf1,11.96,48
2022-04-15,완도 백도(fwbf1),fwbf1,11.97,48
2022-04-16,완도 백도(fwbf1),fwbf1,11.91,48
2022-04-17,완도 백도(fwbf1),fwbf1,11.96,48
2022-04-18,완도 백도(fwbf1),fwbf1,12.01,48
2022-04-19,완도 백도(fwbf1),fwbf1,12.13,48
2022-04-20,완도 백도(fwbf1),fwbf1,12.3,48
2022-04-21,완도 백도(fwbf1),fwbf1,12.31,48
2022-04-22,완도 백도(fwbf1),fwbf1,12.53,47
2022-04-23,완도 백도(fwbf1),fwbf1,12.82,48
2022-04-24,완도 백도(fwbf1),fwbf1,13.17,48
2022-04-25,완도 백도(fwbf1),fwbf1,13.51,48
2022-04-26,완도 백도(fwbf1),fwbf1,13.63,48
2022-04-27,완도 백도(fwbf1),fwbf1,13.57,48
2022-04-28,완도 백도(fwbf1),fwbf1,13.58,48
2022-04-29,완도 백도(fwbf1),fwbf1,13.43,48
2022-04-30,완도 백도(fwbf1),fwbf1,13.35,48
2022-05-01,완도 백도(fwbf1),fwbf1,13.47,48
2022-05-02,완도 백도(fwbf1),fwbf1,13.54,48
2022-05-03,완도 백도(fwbf1),fwbf1,13.64,48
2022-05-04,완도 백도(fwbf1),fwbf1,13.81,48
2022-05-05,완도 백도(fwbf1),fwbf1,14.15,48
2022-05-06,완도 백도(fwbf1),fwbf1,14.55,48
2022-05-07,완도 백도(fwbf1),fwbf1,14.95,48
2022-05-08,완도 백도(fwbf1),fwbf1,15.0,48
2022-05-09,완도 백도(fwbf1),fwbf1,15.12,48
2022-05-10,완도 백도(fwbf1),fwbf1,15.07,48
2022-05-11,완도 백도(fwbf1),fwbf1,15.04,48
2022-05-12,완도 백도(fwbf1),fwbf1,15.12,48
2022-05-13,완도 백도(fwbf1),fwbf1,15.1,48
2022-05-14,완도 백도(fwbf1),fwbf1,14.88,48
2022-05-15,완도 백도(fwbf1),fwbf1,14.65,48
2022-05-16,완도 백도(fwbf1),fwbf1,14.56,48
2022-05-17,완도 백도(fwbf1),fwbf1,14.64,48
2022-05-18,완도 백도(fwbf1),fwbf1,14.79,48
2022-05-19,완도 백도(fwbf1),fwbf1,14.8,48
2022-05-20,완도 백도(fwbf1),fwbf1,14.83,48
2022-05-21,완도 백도(fwbf1),fwbf1,15.18,48
2022-05-22,완도 백도(fwbf1),fwbf1,15.53,48
2022-05-23,완도 백도(fwbf1),fwbf1,15.71,48
2022-05-24,완도 백도(fwbf1),fwbf1,15.84,48
2022-05-25,완도 백도(fwbf1),fwbf1,16.08,45
2022-05-26,완도 백도(fwbf1),fwbf1,16.08,48
2022-05-27,완도 백도(fwbf1),fwbf1,16.02,48
2022-05-28,완도 백도(fwbf1),fwbf1,15.95,48
2022-05-29,완도 백도(fwbf1),fwbf1,15.98,39
2022-05-30,완도 백도(fwbf1),fwbf1,15.97,48
2022-05-31,완도 백도(fwbf1),fwbf1,16.0,48
2022-06-01,완도 백도(fwbf1),fwbf1,16.03,48
2022-06-02,완도 백도(fwbf1),fwbf1,16.11,48
2022-06-03,완도 백도(fwbf1),fwbf1,16.34,48
2022-06-04,완도 백도(fwbf1),fwbf1,16.65,48
2022-06-05,완도 백도(fwbf1),fwbf1,16.59,48
2022-06-06,완도 백도(fwbf1),fwbf1,16.75,48
