obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemM,wtemS,wtemB
남해,fth59,통영 학림,통영 학림(fth59),2022-11-27,17.1,17.2,17.1
남해,fth59,통영 학림,통영 학림(fth59),2022-11-28,17.2,17.2,17.1
남해,fth59,통영 학림,통영 학림(fth59),2022-11-29,17.2,17.2,17.2
남해,fth59,통영 학림,통영 학림(fth59),2022-11-30,17.0,17.0,17.0
남해,fth59,통영 학림,통영 학림(fth59),2022-12-01,16.6,16.6,16.6
남해,fth59,통영 학림,통영 학림(fth59),2022-12-02,16.4,16.4,16.4
남해,fth59,통영 학림,통영 학림(fth59),2022-12-03,16.2,16.2,16.2
남해,fth59,통영 학림,통영 학림(fth59),2022-12-04,16.1,16.1,16.0
남해,fth59,통영 학림,통영 학림(fth59),2022-12-05,15.8,15.9,15.8
남해,fth59,통영 학림,통영 학림(fth59),2022-12-06,15.6,15.6,15.6
남해,fth59,통영 학림,통영 학림(fth59),2022-12-07,15.3,15.3,15.3
남해,fth59,통영 학림,통영 학림(fth59),2022-12-08,15.2,15.2,15.1
남해,fth59,통영 학림,통영 학림(fth59),2022-12-09,15.1,15.1,15.1
남해,fth59,통영 학림,통영 학림(fth59),2022-12-10,15.1,15.1,15.1
남해,fth59,통영 학림,통영 학림(fth59),2022-12-11,15.0,15.0,15.0
남해,fth59,통영 학림,통영 학림(fth59),2022-12-12,14.9,14.9,14.9
남해,fth59,통영 학림,통영 학림(fth59),2022-12-13,14.7,14.7,14.7
남해,fth59,통영 학림,통영 학림(fth59),2022-12-14,14.4,14.4,14.3
남해,fth59,통영 학림,통영 학림(fth59),2022-12-15,14.2,14.3,14.2
남해,fth59,통영 학림,통영 학림(fth59),2022-12-16,14.1,14.1,14.1
남해,fth59,통영 학림,통영 학림(fth59),2022-12-17,13.9,13.9,13.9
남해,fth59,통영 학림,통영 학림(fth59),2022-12-18,13.6,13.7,13.6
남해,fth59,통영 학림,통영 학림(fth59),2022-12-19,13.4,13.4,13.4
남해,fth59,통영 학림,통영 학림(fth59),2022-12-20,13.3,13.3,13.2
남해,fth59,통영 학림,통영 학림(fth59),2022-12-21,13.3,13.3,13.3
남해,fth59,통영 학림,통영 학림(fth59),2022-12-22,13.1,13.1,13.1
남해,fth59,통영 학림,통영 학림(fth59),2022-12-23,12.7,12.7,12.6
남해,fth59,통영 학림,통영 학림(fth59),2022-12-24,12.4,12.5,12.4
남해,fth59,통영 학림,통영 학림(fth59),2022-12-25,12.5,12.5,12.4
남해,fth59,통영 학림,통영 학림(fth59),2022-12-26,12.4,12.4,12.4
남해,fth59,통영 학림,통영 학림(fth59),2022-12-27,12.4,12.4,12.4
남해,fth59,통영 학림,통영 학림(fth59),2022-12-28,12.3,12.4,12.3
남해,fth59,통영 학림,통영 학림(fth59),2022-12-29,12.2,12.2,12.2
남해,fth59,통영 학림,통영 학림(fth59),2022-12-30,12.1,12.1,12.1
남해,fth59,통영 학림,통영 학림(fth59),2022-12-31,11.9,12.0,11.9
남해,fth59,통영 학림,통영 학림(fth59),2023-01-01,11.9,11.9,11.9
