obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemM,wtemS,wtemB
남해,fth59,통영 학림,통영 학림(fth59),2024-11-27,17.5,17.5,17.5
남해,fth59,통영 학림,통영 학림(fth59),2024-11-28,17.2,17.2,17.1
남해,fth59,통영 학림,통영 학림(fth59),2024-11-29,16.9,16.9,16.8
남해,fth59,통영 학림,통영 학림(fth59),2024-11-30,16.7,16.7,16.7
남해,fth59,통영 학림,통영 학림(fth59),2024-12-01,16.7,16.7,16.7
남해,fth59,통영 학림,통영 학림(fth59),2024-12-02,16.7,16.7,16.7
남해,fth59,통영 학림,통영 학림(fth59),2024-12-03,16.5,16.5,16.5
남해,fth59,통영 학림,통영 학림(fth59),2024-12-04,16.4,16.4,16.4
남해,fth59,통영 학림,통영 학림(fth59),2024-12-05,16.3,16.2,16.2
남해,fth59,통영 학림,통영 학림(fth59),2024-12-06,15.9,15.9,15.9
남해,fth59,통영 학림,통영 학림(fth59),2024-12-07,15.8,15.8,15.7
남해,fth59,통영 학림,통영 학림(fth59),2024-12-08,15.6,15.6,15.6
남해,fth59,통영 학림,통영 학림(fth59),2024-12-09,15.5,15.5,15.5
남해,fth59,통영 학림,통영 학림(fth59),2024-12-10,15.4,15.4,15.4
남해,fth59,통영 학림,통영 학림(fth59),2024-12-11,15.3,15.3,15.3
남해,fth59,통영 학림,통영 학림(fth59),2024-12-12,15.2,15.2,15.2
남해,fth59,통영 학림,통영 학림(fth59),2024-12-13,15.1,15.1,15.0
남해,fth59,통영 학림,통영 학림(fth59),2024-12-14,14.8,14.8,14.8
남해,fth59,통영 학림,통영 학림(fth59),2024-12-15,14.7,14.7,14.6
남해,fth59,통영 학림,통영 학림(fth59),2024-12-16,14.5,14.5,14.4
남해,fth59,통영 학림,통영 학림(fth59),2024-12-17,14.4,14.4,14.3
남해,fth59,통영 학림,통영 학림(fth59),2024-12-18,14.3,14.2,14.2
남해,fth59,통영 학림,통영 학림(fth59),2024-12-19,14.1,14.1,14.1
남해,fth59,통영 학림,통영 학림(fth59),2024-12-20,14.1,14.1,14.0
남해,fth59,통영 학림,통영 학림(fth59),2024-12-21,13.8,13.8,13.8
남해,fth59,통영 학림,통영 학림(fth59),2024-12-22,13.6,13.6,13.6
남해,fth59,통영 학림,통영 학림(fth59),2024-12-23,13.5,13.5,13.4
남해,fth59,통영 학림,통영 학림(fth59),2024-12-24,13.4,13.4,13.4
남해,fth59,통영 학림,통영 학림(fth59),2024-12-25,13.4,13.4,13.3
남해,fth59,통영 학림,통영 학림(fth59),2024-12-26,13.1,13.1,13.1
남해,fth59,통영 학림,통영 학림(fth59),2024-12-27,12.9,12.9,12.9
남해,fth59,통영 학림,통영 학림(fth59),2024-12-28,12.8,12.8,12.8
남해,fth59,통영 학림,통영 학림(fth59),2024-12-29,12.8,12.8,12.7
남해,fth59,통영 학림,통영 학림(fth59),2024-12-30,12.8,12.8,12.8
남해,fth59,통영 학림,통영 학림(fth59),2024-12-31,12.8,12.8,12.8
남해,fth59,통영 학림,통영 학림(fth59),2025-01-01,12.8,12.8,12.7
