obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemM,wtemS,wtemB
남해,fth59,통영 학림,통영 학림(fth59),2021-11-28,15.1,15.2,15.1
남해,fth59,통영 학림,통영 학림(fth59),2021-11-29,15.1,15.2,15.1
남해,fth59,통영 학림,통영 학림(fth59),2021-11-30,15.1,15.1,15.1
남해,fth59,통영 학림,통영 학림(fth59),2021-12-01,14.8,14.8,14.7
남해,fth59,통영 학림,통영 학림(fth59),2021-12-02,14.6,14.6,14.6
남해,fth59,통영 학림,통영 학림(fth59),2021-12-03,14.6,14.6,14.6
남해,fth59,통영 학림,통영 학림(fth59),2021-12-04,14.4,14.4,14.4
남해,fth59,통영 학림,통영 학림(fth59),2021-12-05,14.4,14.4,14.3
남해,fth59,통영 학림,통영 학림(fth59),2021-12-06,14.3,14.3,14.3
남해,fth59,통영 학림,통영 학림(fth59),2021-12-07,14.3,14.3,14.3
남해,fth59,통영 학림,통영 학림(fth59),2021-12-08,14.3,14.3,14.3
남해,fth59,통영 학림,통영 학림(fth59),2021-12-09,14.2,14.2,14.2
남해,fth59,통영 학림,통영 학림(fth59),2021-12-10,14.2,14.2,14.1
남해,fth59,통영 학림,통영 학림(fth59),2021-12-11,14.2,14.2,14.2
남해,fth59,통영 학림,통영 학림(fth59),2021-12-12,14.1,14.1,14.1
남해,fth59,통영 학림,통영 학림(fth59),2021-12-13,13.9,13.9,13.8
남해,fth59,통영 학림,통영 학림(fth59),2021-12-14,13.8,13.8,13.7
남해,fth59,통영 학림,통영 학림(fth59),2021-12-15,13.7,13.7,13.7
남해,fth59,통영 학림,통영 학림(fth59),2021-12-16,13.7,13.7,13.6
남해,fth59,통영 학림,통영 학림(fth59),2021-12-17,13.5,13.5,13.5
남해,fth59,통영 학림,통영 학림(fth59),2021-12-18,13.2,13.2,13.2
남해,fth59,통영 학림,통영 학림(fth59),2021-12-19,13.0,13.0,13.0
남해,fth59,통영 학림,통영 학림(fth59),2021-12-20,12.9,12.9,12.8
남해,fth59,통영 학림,통영 학림(fth59),2021-12-21,12.8,12.8,12.8
남해,fth59,통영 학림,통영 학림(fth59),2021-12-22,12.9,12.9,12.8
남해,fth59,통영 학림,통영 학림(fth59),2021-12-23,12.9,12.9,12.9
남해,fth59,통영 학림,통영 학림(fth59),2021-12-24,12.8,12.8,12.8
남해,fth59,통영 학림,통영 학림(fth59),2021-12-25,12.7,12.7,12.6
남해,fth59,통영 학림,통영 학림(fth59),2021-12-26,12.4,12.4,12.4
남해,fth59,통영 학림,통영 학림(fth59),2021-12-27,12.2,12.2,12.1
남해,fth59,통영 학림,통영 학림(fth59),2021-12-28,12.1,12.1,12.1
남해,fth59,통영 학림,통영 학림(fth59),2021-12-29,11.9,11.9,11.9
남해,fth59,통영 학림,통영 학림(fth59),2021-12-30,11.6,11.6,11.6
남해,fth59,통영 학림,통영 학림(fth59),2021-12-31,11.4,11.4,11.4
남해,fth59,통영 학림,통영 학림(fth59),2022-01-01,11.3,11.3,11.3
