obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemM,wtemS,wtemB
남해,fth59,통영 학림,통영 학림(fth59),2025-11-27,16.8,16.8,16.8
남해,fth59,통영 학림,통영 학림(fth59),2025-11-28,16.6,16.6,16.5
남해,fth59,통영 학림,통영 학림(fth59),2025-11-29,16.5,16.5,16.5
남해,fth59,통영 학림,통영 학림(fth59),2025-11-30,16.6,16.6,16.6
남해,fth59,통영 학림,통영 학림(fth59),2025-12-01,16.6,16.6,16.6
남해,fth59,통영 학림,통영 학림(fth59),2025-12-02,16.5,16.5,16.5
남해,fth59,통영 학림,통영 학림(fth59),2025-12-03,16.3,16.3,16.3
남해,fth59,통영 학림,통영 학림(fth59),2025-12-04,16.1,16.1,16.1
남해,fth59,통영 학림,통영 학림(fth59),2025-12-05,15.9,15.9,15.9
남해,fth59,통영 학림,통영 학림(fth59),2025-12-06,15.7,15.7,15.7
남해,fth59,통영 학림,통영 학림(fth59),2025-12-07,15.6,15.6,15.6
남해,fth59,통영 학림,통영 학림(fth59),2025-12-08,15.5,15.5,15.5
남해,fth59,통영 학림,통영 학림(fth59),2025-12-09,15.4,15.4,15.3
남해,fth59,통영 학림,통영 학림(fth59),2025-12-10,15.2,15.2,15.2
남해,fth59,통영 학림,통영 학림(fth59),2025-12-11,15.2,15.2,15.2
남해,fth59,통영 학림,통영 학림(fth59),2025-12-12,15.1,15.1,15.1
남해,fth59,통영 학림,통영 학림(fth59),2025-12-13,14.8,14.8,14.8
남해,fth59,통영 학림,통영 학림(fth59),2025-12-14,14.8,14.8,14.7
남해,fth59,통영 학림,통영 학림(fth59),2025-12-15,14.6,14.6,14.6
남해,fth59,통영 학림,통영 학림(fth59),2025-12-16,14.6,14.6,14.5
남해,fth59,통영 학림,통영 학림(fth59),2025-12-17,14.5,14.5,14.5
남해,fth59,통영 학림,통영 학림(fth59),2025-12-18,14.4,14.4,14.4
남해,fth59,통영 학림,통영 학림(fth59),2025-12-19,14.4,14.4,14.4
남해,fth59,통영 학림,통영 학림(fth59),2025-12-20,14.4,14.4,14.4
남해,fth59,통영 학림,통영 학림(fth59),2025-12-21,14.5,14.5,14.5
남해,fth59,통영 학림,통영 학림(fth59),2025-12-22,14.5,14.5,14.5
남해,fth59,통영 학림,통영 학림(fth59),2025-12-23,14.5,14.5,14.4
남해,fth59,통영 학림,통영 학림(fth59),2025-12-24,14.5,14.5,14.4
남해,fth59,통영 학림,통영 학림(fth59),2025-12-25,14.4,14.4,14.4
남해,fth59,통영 학림,통영 학림(fth59),2025-12-26,14.2,14.2,14.1
남해,fth59,통영 학림,통영 학림(fth59),2025-12-27,14.1,14.1,14.0
남해,fth59,통영 학림,통영 학림(fth59),2025-12-28,14.0,14.0,13.9
남해,fth59,통영 학림,통영 학림(fth59),2025-12-29,13.7,13.7,13.6
남해,fth59,통영 학림,통영 학림(fth59),2025-12-30,13.5,13.5,13.5
남해,fth59,통영 학림,통영 학림(fth59),2025-12-31,13.5,13.5,13.5
남해,fth59,통영 학림,통영 학림(fth59),2026-01-01,13.4,13.4,13.3
