obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemM,wtemS
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-11-27,16.9,16.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-11-28,16.6,16.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-11-29,16.7,16.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-11-30,16.6,16.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-01,16.6,16.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-02,16.3,16.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-03,15.9,15.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-04,15.6,15.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-05,15.3,15.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-06,15.2,15.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-07,15.2,15.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-08,15.0,15.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-09,14.6,14.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-10,14.5,14.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-11,14.4,14.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-12,14.0,14.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-13,13.8,13.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-14,13.6,13.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-15,13.6,13.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-16,13.8,13.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-17,13.7,13.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-18,13.7,13.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-19,13.6,13.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-20,13.6,13.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-21,13.4,13.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-22,13.0,13.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-23,13.0,13.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-24,13.0,13.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-25,12.9,12.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-26,12.5,12.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-27,12.1,12.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-28,12.5,12.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-29,12.9,13.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-30,12.7,12.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-12-31,12.5,12.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2026-01-01,12.4,12.4
