obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemM,wtemS
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-28,16.8,16.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-29,16.8,16.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-11-30,16.5,16.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-01,15.9,15.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-02,15.5,15.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-03,15.6,15.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-04,15.4,15.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-05,15.1,15.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-06,14.6,14.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-07,14.4,14.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-08,14.6,14.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-09,14.7,14.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-10,14.7,14.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-11,14.5,14.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-12,14.3,14.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-13,14.1,14.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-14,13.8,13.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-15,13.6,13.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-16,13.4,13.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-17,13.1,13.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-18,12.7,12.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-19,12.3,12.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-20,12.2,12.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-21,12.2,12.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-22,12.2,12.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-23,11.8,11.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-24,11.9,11.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-25,11.7,11.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-26,11.7,11.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-27,11.6,11.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-28,11.6,11.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-29,11.4,11.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-30,11.3,11.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-12-31,11.2,11.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2023-01-01,11.1,11.1
