obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemM,wtemS
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-11-27,17.5,17.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-11-28,17.1,17.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-11-29,16.8,16.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-11-30,16.6,16.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-01,16.5,16.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-02,16.6,16.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-03,16.5,16.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-04,16.2,16.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-05,16.0,16.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-06,15.9,15.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-07,15.7,15.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-08,15.4,15.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-09,15.2,15.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-10,15.2,15.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-11,15.1,15.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-12,15.0,15.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-13,14.5,14.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-14,14.2,14.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-15,13.9,13.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-16,13.8,13.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-17,13.6,13.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-18,13.3,13.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-19,13.0,13.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-20,12.8,12.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-21,12.5,12.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-22,12.5,12.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-23,12.6,12.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-24,13.0,13.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-25,12.9,12.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-26,12.6,12.7
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-27,12.5,12.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-28,12.3,12.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-29,12.0,12.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-30,11.7,11.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2024-12-31,11.3,11.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2025-01-01,11.5,11.5
