obsrvnGroupNm,obsvtrCd,obsvtrKornNm,staNam,obsrvnDt,wtemM,wtemS
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-04,14.3,14.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-05,14.2,14.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-06,14.0,13.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-07,13.9,13.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-08,13.7,13.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-09,13.6,13.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-10,13.5,13.5
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-11,13.5,13.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-12,13.4,13.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-13,13.3,13.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-14,13.2,13.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-15,13.1,13.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-16,13.2,13.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-17,13.0,12.9
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-18,12.7,12.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-19,12.5,12.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-20,12.3,12.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-21,12.4,12.4
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-22,12.3,12.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-23,12.2,12.2
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-24,12.1,12.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-25,11.9,11.8
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-26,11.7,11.6
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-27,11.3,11.3
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-28,11.2,11.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-29,11.2,11.1
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-30,11.0,11.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2021-12-31,11.0,11.0
남해,fnm5b,남해 미조,남해 미조(fnm5b),2022-01-01,11.0,10.9
